user_id,user_sim_list
243,243 5510 6565 5700 1732 977 977 7363 6635 1506 1506 1506 1506 440 4195 3205 42 42 4509 6538
244,244 244 244 244 1812 1567 1567 4637 7128 2342 2342 2342 2342 6945 2077 3670 4236 7315 2904 6116
245,245 3691 3932 93 93 93 93 4161 7118 7187 6308 0 0 7052 7130 6483 390 390 5609 2620
246,246 1929 7321 5279 5279 853 6592 190 6704 3373 3373 3373 1862 4191 2506 6673 6710 2136 1389 1389
247,247 5765 596 6747 6566 6566 1467 2678 453 1512 1512 1512 1512 1512 6397 6397 462 2771 6442 3215
248,248 5621 7316 1318 1315 1315 1315 6941 6941 4339 7399 6942 6942 2259 5376 6089 827 827 7115 2864
249,249 249 4104 3900 2885 2885 2323 2323 1611 1611 2937 2937 1243 1243 2397 2397 2397 2397 4502 6994
250,250 4699 6956 5355 3339 3433 360 360 360 360 2548 2548 3923 1755 545 3917 3772 3772 7144 4391
251,251 5498 5498 1489 2905 5962 6012 5699 614 614 614 614 6071 6071 6676 7078 2138 2138 3672 6270
252,252 252 5914 5914 5808 5808 5825 79 6832 3850 4668 4668 1300 291 6710 228 7369 6673 6037 3373
253,253 2535 4683 145 208 3217 2167 315 2773 6581 6648 1924 1924 1924 3229 3970 6995 5821 4077 2104
254,254 1381 5001 5066 4363 6311 4430 4231 3988 3988 3313 5286 5286 3388 3924 2602 555 555 555 5740
255,255 3285 1058 7057 1894 1894 1894 1894 1894 5073 5073 1236 1236 5035 4358 2375 4836 5296 3028 3028
256,256 2546 1162 1162 1162 5014 300 4996 3296 5637 2876 2876 34 34 34 34 34 7044 6575 6579
257,257 257 5945 5650 5956 4044 726 726 726 3745 3745 5453 878 1705 3107 5107 563 1278 1278 3879
258,258 2783 5827 5827 5827 6262 109 109 4394 3359 3359 3359 3359 1321 1321 1321 2258 4235 974 7314
259,259 5968 5907 1283 1283 1283 1283 762 6400 1067 3291 622 622 622 622 1928 1928 1928 4114 6733
260,260 2012 2012 2012 1353 1353 4582 4582 5866 2081 1023 6259 5197 5197 686 686 6751 6014 5171 5171
261,261 1428 1428 1428 954 954 7167 1461 1461 1461 1461 1461 1461 1461 1461 1461 314 1530 1530 1530
262,262 4259 7333 7033 703 703 703 5512 1699 6324 6496 7157 7172 2829 5095 5095 1342 1342 4832 3812
263,263 4752 4752 4752 5888 2101 4276 6359 5024 1977 1977 3419 6845 3450 737 737 952 4962 1902 2313
264,264 2969 2904 6684 1567 1567 2077 3863 3863 3670 1812 2727 2727 2727 2727 5270 2495 2495 2495 1683
265,265 6340 1823 4393 4745 2708 2708 6297 6297 4041 1898 1898 1898 1062 1062 4740 4740 1387 1387 1387
266,266 2916 2916 2916 2916 1769 5655 2067 3093 2143 6142 2509 5572 6419 6761 6761 3945 4401 4903 6685
267,267 653 653 653 1748 1748 1748 1748 4098 5926 934 4616 6366 566 6513 6513 6504 6874 1197 1197
268,268 6491 23 23 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 2062 1837 1837
269,269 269 3960 3960 3960 3960 3960 3960 1660 3176 2607 2607 2166 1558 1558 1558 1558 1558 1558 1558
270,270 2988 5541 5114 5289 5289 1896 6798 3564 5864 6839 5973 2395 193 4302 1364 3234 3234 568 568
271,271 2090 7240 6983 2064 2064 6542 6806 2952 5151 6075 5008 871 4538 5334 3785 4797 1860 3079 302
272,272 272 391 391 391 591 591 591 591 2996 2996 4440 4440 6707 5764 2822 2822 2822 4032 4032
273,273 2950 4410 2250 2250 3534 2552 2552 4970 6262 7265 792 7174 3359 3359 3359 3359 974 5878 5878
274,274 274 3477 1863 1863 4811 7432 1537 1537 1537 1537 1537 1537 2117 4250 3899 6102 6102 6102 6102
275,275 3053 3053 2148 6857 5243 5243 5243 3544 3544 3544 6989 6864 68 1305 999 5896 2959 2959 812
276,276 2407 2407 1178 3214 1817 1817 1817 1817 6582 6582 6582 1238 1238 1238 1238 17 17 4170 2776
277,277 6085 5957 4791 1484 1484 4599 5167 5167 5984 2502 2502 6490 6746 5649 3744 3765 6086 336 6135
278,278 6492 3571 3571 3571 873 7435 5345 5386 5386 2390 997 1088 4977 3162 7364 719 719 719 719
279,279 430 7223 4329 4329 100 3909 3909 3909 6922 1736 1736 3512 1765 1765 1765 6365 1357 4678 6926
280,280 7030 3764 2120 2120 2120 2120 2120 2120 2120 2120 6810 6810 3559 6890 6890 5863 5258 3064 6865
281,281 7453 3801 165 3367 3367 5835 5975 6066 6498 6498 4039 4456 4456 338 338 963 3498 2631 2631
282,282 146 5185 5185 7450 3528 1288 1288 4819 6976 5728 5728 5728 92 4912 4912 6083 6083 4815 2038
283,283 1532 1532 1532 6995 5940 3229 2773 6009 208 4683 2167 2535 5905 5905 5905 4779 4779 4779 3731
284,284 5480 5480 5480 6239 1751 5601 1027 6338 1016 3654 5096 3320 6811 4845 4845 318 6065 6725 5215
285,285 2842 2182 2182 2182 298 3393 4716 2839 2839 2815 5542 4299 4299 923 923 923 923 923 923
286,286 463 463 463 5812 3206 6252 2205 6611 3065 644 644 644 644 644 644 3058 5255 5255 3652
287,287 287 287 1107 2144 1817 1817 1817 1817 2776 2776 2061 3214 1035 1906 1906 6772 1786 1786 1786
288,288 3826 3916 752 752 752 3036 5075 2859 4336 7409 5429 507 532 532 2485 4437 2606 2606 7149
289,289 6170 4219 4870 7393 1215 1215 2131 2131 4513 4513 6886 4971 2817 2817 3701 6278 4992 4464 620
290,290 7219 7400 3639 3639 5303 1285 94 6115 5929 4824 4824 4824 7186 2522 4274 3629 3629 5781 3379
291,291 5914 5914 7141 5808 5808 3631 3631 252 252 3493 3493 3493 3493 3493 3493 4598 3850 933 933
292,292 2229 2229 2229 2229 2939 6855 5069 5310 5900 2510 1110 7386 6844 6899 6899 6178 5844 964 964
293,293 1763 115 115 115 6942 6942 423 827 827 2595 4339 4917 4917 3027 3027 2037 2864 5745 6941
294,294 294 294 6562 651 651 4181 2799 2799 2799 2799 2799 2799 2799 2799 2799 4308 4308 5184 5184
295,295 4603 557 3532 7095 980 7088 6903 6903 5816 2123 3220 3679 3663 6901 6901 5296 2845 701 701
296,296 5371 7249 3166 845 4400 5834 417 6449 186 3121 3878 3878 7398 3413 4920 5922 3885 3885 3885
297,297 1322 1322 1322 5219 5219 4109 4109 1962 6112 851 851 2699 2699 38 38 38 5064 6386 6386
298,298 2842 3393 3362 3362 4875 6484 285 2182 2182 2182 4003 5709 5709 5709 4877 4877 2839 2839 4299
299,299 299 6266 7243 5335 6623 6680 531 4987 3786 4066 4066 4066 1716 1716 4885 4885 2493 2493 3683
300,300 4996 3296 7044 6579 5664 2876 2876 256 34 34 34 34 34 6575 7102 6458 5637 2544 2544
301,301 4038 6088 1377 1377 4500 4500 6393 6393 7198 7198 7176 1323 1323 2343 2343 2343 1346 1346 1346
302,302 302 4305 4797 6683 5008 4479 2064 2064 5976 2952 7427 1258 148 148 148 7240 5151 4669 271
303,303 6227 7311 5359 3316 2596 3398 6992 7150 6790 4927 4927 4927 1202 2466 7018 3907 1616 6316 3903
304,304 304 3463 3257 6356 4894 4894 4894 564 1085 3721 3736 3736 3736 3736 3037 3268 3268 3268 4988
305,305 305 305 305 5723 5203 5203 7092 3461 3461 314 6906 261 1530 1530 1530 1530 1530 1530 1530
306,306 1811 1811 3934 7203 6774 3599 3599 4075 1509 1509 1509 1509 3073 4976 4976 1996 1996 765 1578
307,307 4122 5262 2680 754 3893 5795 1676 1439 5688 1034 1034 917 5040 1583 5038 7403 6123 6123 6123
308,308 2650 2650 5741 7177 3892 2542 2542 6594 4479 2958 2958 2958 4305 1230 1669 7135 1258 7234 452
309,309 5085 6831 2649 3795 3307 3307 3307 3307 3307 7151 880 3645 3083 3083 6459 1804 1731 4990 7365
310,310 310 310 310 6823 6823 7305 6935 4785 4785 6480 5297 4540 1037 2742 4469 1338 1338 1338 6760
311,311 1263 1263 6637 3942 3000 4553 6357 172 6413 2872 4375 6131 4784 2821 3090 1143 1143 3351 3782
312,312 3308 5301 1414 1414 1414 1414 4298 7426 2514 2514 4581 4450 3774 3774 785 3235 4190 3255 3411
313,313 1394 1394 1394 1177 3876 3876 3876 5067 2305 2187 5660 1603 1603 5954 4531 5049 5049 2749 3103
314,314 5203 5203 3461 3461 6906 7092 7167 261 1276 1428 1428 1428 954 954 5723 1733 305 305 305
315,315 208 2104 3217 6581 3970 253 145 3229 2355 2355 2773 4683 2535 3140 3266 3266 3266 3266 7328
316,316 316 3694 3694 3694 1092 1092 1092 1092 4794 4794 990 990 990 990 6770 1569 1569 3546 3546
317,317 5105 216 3305 3434 3434 2928 2928 7430 2352 940 1704 3394 7448 657 657 657 657 657 3271
318,318 5215 5215 1751 2170 5556 6065 3654 6725 7332 5801 2362 2362 2362 2658 2658 2658 2658 6338 4925
319,319 319 5582 7106 1279 1279 1279 6636 4295 4295 6863 4604 2072 6514 9 9 9 4777 4777 5131
320,320 2073 7152 1968 1968 1968 1640 1640 1640 1640 1640 1640 5891 5891 6741 4088 4886 4886 1500 1500
321,321 3265 3693 4426 1785 1785 3572 3572 4377 4341 3977 2235 3042 3042 6183 1777 6220 3674 5958 3517
322,322 322 6652 1104 1106 1586 1586 1586 1586 2786 6869 3125 4620 7422 7329 2047 2047 2047 7437 2052
323,323 1313 1313 1313 1313 6999 7037 795 5158 2897 2897 6974 584 584 6298 2487 2487 2487 2487 2487
324,324 324 324 324 324 2528 2528 5865 3791 7348 5022 6151 4483 4807 5904 1333 1333 3329 6166 2231
325,325 2190 5407 4857 4857 1520 1520 1520 1520 1520 1520 4380 4380 349 1157 3155 1186 1186 1186 1186
326,326 2165 2165 2165 2165 2165 3807 3411 6450 4450 4757 5127 4190 641 2514 2514 5048 3779 4505 4505
327,327 327 327 327 1462 1462 6349 6349 5257 2526 2526 3574 3881 3703 3799 4860 5937 5396 5396 592
328,328 4029 4029 4029 4429 4832 2829 5095 5095 2442 2442 2442 2442 2442 2442 2442 2442 2442 2442 7172
329,329 2769 4100 4100 4380 4380 759 5806 1157 107 107 542 398 398 398 1580 1580 1580 1520 1520
330,330 6664 4299 4299 5201 5201 2696 182 1401 1401 1401 2263 4375 1474 1474 1474 1474 1474 2821 6940
331,331 331 331 331 331 331 331 331 1981 1981 1981 1981 1981 1981 1981 1981 136 136 136 1703
332,332 4525 6327 6752 6605 7054 7054 1886 1886 1886 1898 1898 1898 4740 4740 1823 6103 1387 1387 1387
333,333 5712 5712 5712 1911 1911 2893 4359 5747 3507 4569 1587 1587 1587 1587 3943 3943 1491 1491 5447
334,334 7084 2108 3163 6292 5883 1836 7020 2909 1622 1622 1622 1622 1622 2598 4629 1129 5545 7036 2403
335,335 4415 5805 6618 4137 2461 2461 2461 4712 1667 1667 1667 1667 7023 2026 2026 2026 2032 2032 4906
336,336 5950 722 722 6086 2577 4151 5167 5167 2536 2536 5706 3861 3861 1696 3765 1672 3744 119 1599
337,337 1400 1780 1352 4901 1339 1339 1339 1339 1339 1339 3523 3523 5160 5163 2191 2191 684 4524 134
338,338 338 5975 5835 3801 2855 165 281 4456 4456 1652 7453 4039 6066 7440 6498 6498 875 2631 2631
339,339 4291 4291 4291 63 63 63 63 3460 5298 5298 5936 6489 6489 2275 4385 5332 7199 7058 3875
340,340 2306 2306 2306 2306 741 741 980 5816 4812 2123 557 3341 4603 4234 4234 295 6903 6903 3220
341,341 341 341 341 6023 4384 7151 2804 4278 6862 7093 1731 2644 5358 3632 3632 3632 456 4770 2129
342,342 342 2611 2611 2611 7142 4438 3796 3796 5082 1161 1161 1161 1161 6988 3952 58 58 58 58
343,343 343 1560 1867 1867 1867 1867 1867 4164 355 4617 2946 2946 3311 3311 3311 2920 6724 863 863
344,344 899 899 4332 4332 4332 6412 6240 4086 6187 6207 2602 4595 4595 4595 3331 3331 3331 3331 6537
345,345 1490 1490 3864 1619 1619 1619 7411 5472 5472 4316 1945 5200 5200 5200 479 479 479 479 479
346,346 1038 3930 3081 418 418 418 2536 2536 5044 6776 788 788 1672 1822 1999 1999 1999 1999 1999
347,347 5674 5674 5709 5709 5709 2791 7022 4875 5328 6277 6277 1840 6882 4003 7227 1885 1885 1885 1885
348,348 4521 4665 5081 603 603 5138 5138 5138 5138 5138 1406 906 4292 4292 2324 2324 2324 5539 802
349,349 5407 4857 4857 3155 2137 2137 2190 325 5654 5019 5019 1520 1520 1520 1520 1520 1520 894 894
350,350 6034 6034 776 4106 4106 6049 4228 2164 2164 2164 2807 2807 1141 1141 3073 1253 3625 4974 6212
351,351 3442 2266 2266 1662 1260 5513 195 7221 3858 1360 3706 3706 4772 6706 3787 4751 4751 2834 466
352,352 6515 6515 4505 4505 5048 2989 7038 659 659 659 3779 1736 1736 6043 6043 6043 2435 3909 3909
353,353 4837 4837 91 7387 3040 4326 2668 6981 747 747 747 747 747 747 747 747 747 747 747
354,354 354 354 354 354 354 354 354 2612 2612 2612 2612 163 163 2934 2934 2934 2934 1369 1369
355,355 212 1757 3465 2920 4644 4644 4164 7208 343 343 6727 3347 3347 6601 5805 1560 818 2449 6724
356,356 5428 5428 85 7252 5267 5267 6410 6801 4979 366 2809 2809 2809 2809 2809 2345 6245 5970 2059
357,357 370 4761 597 597 3806 1935 1935 1 498 4702 6030 2193 4095 4095 4592 4592 4592 6918 6918
358,358 1001 524 524 524 524 4524 5682 4562 638 705 705 705 705 5163 1949 5873 3514 4480 1352
359,359 894 894 5654 2747 2747 2057 2137 2137 623 623 623 623 623 6173 1013 5661 2819 5941 5941
360,360 360 360 360 2820 2820 250 4131 4131 4699 7144 796 796 796 796 796 6956 6027 4266 3433
361,361 2258 1854 6949 1321 1321 1321 4357 7314 1932 1932 5025 1472 1472 1125 5827 5827 5827 889 889
362,362 362 877 4239 3996 5352 5352 5352 5417 6671 1227 1227 544 3275 3275 7341 1986 6702 4921 4383
363,363 229 7156 155 3282 4397 4397 2790 2790 2790 2790 2790 2790 2790 2790 6754 1174 6423 4188 1233
364,364 4387 4550 4753 4753 3818 3818 2439 2439 2439 2439 2439 2439 2439 2439 2439 2439 2439 2439 1335
365,365 3420 142 142 5291 5291 6137 6137 2125 2125 2125 3809 6821 2737 772 4229 3060 4516 4516 2254
366,366 2345 5267 5267 2809 2809 2809 2809 2809 5037 5819 6038 965 4979 356 2093 1082 1082 85 6801
367,367 367 367 5862 6555 3410 113 3626 3626 241 5348 4302 193 2968 2968 2968 568 568 5252 5594
368,368 3262 2676 3690 5608 3644 3644 6444 6632 6533 745 837 1572 1572 1572 1572 4210 6537 4030 4030
369,369 1410 1213 2591 1334 7419 4944 4944 3223 1673 1673 1673 1673 1673 1673 1673 1673 1673 1673 3814
370,370 597 597 357 1 6030 5323 5323 5323 4095 4095 3806 1935 1935 4702 3984 2193 3349 4761 1301
371,371 6371 3228 3228 3439 1451 6329 6246 5880 7350 5558 6433 2674 1266 4202 1983 1983 1983 1983 1164
372,372 372 6067 6067 500 500 5295 1810 3777 3777 5973 1976 1976 1976 1976 1815 5925 5925 5925 3564
373,373 373 4703 2964 2964 4518 4607 4607 710 710 710 710 710 2024 2836 2808 2808 6517 6517 558
374,374 374 5230 1544 1544 1544 1544 1544 1544 6839 1364 7334 3069 7451 984 984 984 5114 5594 6885
375,375 375 375 760 760 760 760 760 760 760 760 760 760 6891 6891 2195 475 1709 1709 6334
376,376 1991 3450 952 4016 4016 4016 4962 737 737 6845 7441 914 6661 1902 3419 520 520 520 7271
377,377 1707 1707 1707 1745 4011 4011 6314 4473 6939 6645 6333 5592 7041 6431 482 482 1945 1871 4758
378,378 1679 1679 7412 4413 4413 6812 2624 2624 5381 50 50 50 1158 1158 1794 1794 1794 1794 1794
379,379 3546 3546 3756 3756 3756 990 990 990 990 4794 4794 1092 1092 1092 1092 6035 3694 3694 3694
380,380 380 380 380 638 5682 3441 3441 3441 4562 5873 4814 1916 2194 4006 4480 358 631 631 1352
381,381 3851 3851 1403 1403 2655 2655 3128 3524 2099 2099 5445 7392 5677 5437 1826 1826 4066 4066 4066
382,382 382 382 7375 1686 1686 1686 19 19 5736 4395 4981 1756 785 5658 4803 2514 2514 2716 4581
383,383 383 383 383 1194 1194 436 1094 1094 3475 3475 2547 1499 1499 1499 1499 1499 1499 1499 1499
384,384 3665 3118 497 497 4107 2058 2058 4209 3621 2408 558 558 5157 5157 5157 5157 5070 5721 4730
385,385 3332 2180 4217 4921 2423 4383 3101 3101 6136 6136 1716 1716 5576 6671 531 7452 3683 3775 3996
386,386 386 912 912 3646 5209 5209 4485 4485 560 560 4846 2231 2231 2231 2231 2247 5390 5390 3019
387,387 2886 5817 6852 4701 5992 2001 2001 7015 3873 5850 6174 764 764 764 2226 2226 5720 2317 5478
388,388 2523 2983 2983 4224 4224 5665 4720 4672 6003 7134 6708 3692 6778 7413 426 426 426 3971 1168
389,389 389 2712 2712 2712 4648 2162 6771 1638 1638 1301 3349 3535 6759 80 80 7097 5323 5323 5323
390,390 390 3462 3462 174 174 7187 2022 2022 2022 7331 4162 4063 6201 6201 6201 1738 7303 1561 1561
391,391 391 391 272 272 591 591 591 591 2996 2996 4440 4440 6707 5764 2822 2822 2822 4032 4032
392,392 1421 1421 1421 1421 7222 4512 6871 2326 2326 2326 2326 3160 3160 3160 3160 2522 6719 1417 1417
393,393 4175 6063 2044 2044 6543 3910 3910 3910 3191 1636 1636 1636 1636 4708 3338 3338 3338 3338 6897
394,394 4183 2074 5305 1698 472 2736 708 708 3024 3024 3024 7100 1447 1447 685 4162 2714 2714 5486
395,395 395 395 395 5002 674 4831 5436 3333 3333 725 725 725 5736 1834 19 19 5124 486 4981
396,396 6614 1105 2527 2527 3312 422 422 422 422 422 422 4356 7278 4346 5799 5567 7117 1460 1460
397,397 397 397 988 988 988 3642 3364 1816 1816 1816 1816 1816 1816 1032 4541 127 3574 3881 5248
398,398 398 398 585 585 1520 1520 1520 1520 1520 1520 4380 4380 2190 2769 5806 4681 1157 325 759
399,399 399 6625 7091 3223 6567 6567 6110 5636 2670 7161 6617 6177 2591 1943 1943 1943 2945 2945 2945
400,400 3183 3183 3183 592 592 592 5017 3124 751 751 751 751 751 751 751 751 751 751 751
401,401 401 401 401 401 401 5710 5415 5415 778 6928 7193 1496 1496 1496 1496 489 489 508 508
402,402 7056 771 771 771 4404 1260 1510 1510 5501 5501 5667 4751 4751 1469 1469 3442 4772 5423 5916
403,403 6255 6255 5518 5874 3653 3653 3653 5972 1961 1961 1961 1961 6052 5791 2825 2825 2825 2891 75
404,404 404 404 4407 5222 414 414 5068 7074 7074 2372 6254 4206 6666 7306 5400 4917 4917 1020 1020
405,405 4955 4955 5934 5797 5797 6303 1195 3520 1446 1446 3303 3303 3303 3789 3789 3789 3789 3789 3789
406,406 3355 3355 3355 3355 1375 1375 1375 5960 5495 1261 1261 534 2625 157 2383 7396 2802 2351 2351
407,407 407 6946 6946 5586 784 784 1103 1103 1103 1103 1103 1103 1103 1103 3657 3657 6443 4050 5768
408,408 408 408 408 408 2183 6990 4284 4284 4759 1792 1792 1792 4941 1909 1909 1909 1909 5928 1254
409,409 409 409 409 3348 3487 3487 3487 3487 3247 1954 1954 1954 1954 6854 2050 2050 2050 4522 4522
410,410 3999 2812 7401 2442 2442 2442 2442 2442 2442 2442 2442 2442 2442 4352 4352 30 30 4429 1175
411,411 5431 2203 2203 2203 2203 2203 2203 2203 5951 6603 3923 1755 4391 4391 3144 7371 2963 7069 3772
412,412 412 2146 2082 2082 6578 3318 6532 6532 4861 7061 1729 437 7090 532 532 2859 5075 7149 1125
413,413 6343 1930 1930 1930 1111 4822 121 4434 6073 2473 4119 616 616 616 616 616 4655 4022 3201
414,414 414 7074 7074 4206 404 404 404 1020 1020 4407 6666 5222 5581 5581 5068 6312 2372 5939 6287
415,415 2883 1782 1782 1782 3326 4590 6128 3815 826 7217 5581 5581 2332 2332 2332 5012 4963 5939 4956
416,416 416 2480 2480 2480 7055 3908 3908 3404 3345 3345 5249 161 4017 7373 6155 5798 4064 6962 7444
417,417 5834 6449 4400 3885 3885 3885 3885 5081 7067 1406 1528 1434 3878 3878 2700 2700 2700 5611 348
418,418 418 418 1822 346 3482 3482 3482 1038 3930 4009 4009 2665 2665 2665 2665 2665 4033 4033 1286
419,419 419 790 790 5587 5587 5587 5587 2060 6608 6608 2013 2013 4533 4533 4533 1152 1152 1152 1152
420,420 420 5715 1678 5630 4705 4705 4570 4570 2871 2871 2871 3506 831 831 831 831 1682 4585 4585
421,421 2230 2230 2230 2230 6655 6435 3046 3056 1251 1251 1251 5652 6612 4883 4722 3982 4093 4093 1148
422,422 422 422 422 422 422 4346 7278 6614 3705 2527 2527 396 1105 512 512 512 5567 3312 4323
423,423 1763 115 115 115 293 4917 4917 2595 3027 3027 822 822 822 822 5745 571 3324 827 827
424,424 424 424 424 424 424 424 424 424 424 424 4872 4872 6630 5657 1628 1495 4446 4446 4446
425,425 3054 4782 4782 4782 5026 7325 5754 1431 1172 1172 1172 1566 1566 3678 2094 2094 219 4619 5112
426,426 426 426 1860 3785 4538 2731 5665 5205 4898 2983 2983 3813 3231 3231 5846 6983 7134 5151 4224
427,427 427 4301 1842 1842 7318 1905 1767 7291 3011 3011 3011 6808 6808 6808 6272 4827 1513 1513 3921
428,428 5324 3097 1184 1184 1184 5578 7447 3842 1302 1265 7147 1925 1925 1925 1925 1925 1925 1925 1925
429,429 3667 7171 844 5148 4213 6613 6216 5139 3897 3897 3897 3897 3897 2962 4258 4994 4584 6508 6405
430,430 279 7223 4329 4329 100 3909 3909 3909 1736 1736 6922 3512 659 659 659 1765 1765 1765 4366
431,431 431 2840 491 2265 1659 1670 1493 1493 1493 1493 4743 2220 3153 6964 6964 5604 994 994 2512
432,432 5338 5338 5338 5338 5338 2745 7408 6534 4094 4094 6446 3417 2880 6481 7070 1503 2061 1228 5020
433,433 3751 6225 3803 1873 7116 7215 4199 6094 5292 5292 2729 2729 5425 5895 1666 1690 1690 5356 681
434,434 1515 1724 3503 6281 5653 4770 2644 4020 4020 4020 4020 5684 5887 5887 2453 2453 6126 3828 1591
435,435 3953 6420 1007 6779 6779 199 5845 5540 5540 7218 4004 1320 1320 1320 7359 7384 2285 2354 2354
436,436 2547 3475 3475 1094 1094 4781 383 383 383 383 5871 1194 1194 1456 1456 1456 1456 1456 1456
437,437 532 532 5075 2859 793 793 7409 2485 5429 507 6578 412 412 7114 4861 2349 2349 4336 7090
438,438 438 438 438 2707 2707 2707 6286 6305 2426 2041 2041 2041 7431 1226 1226 6465 6465 6465 6465
439,439 439 439 439 6715 5937 3431 327 327 327 327 3183 3183 3183 3799 1462 1462 5396 5396 592
440,440 42 42 5434 5434 4509 6717 6565 1506 1506 1506 1506 5087 6538 6359 5024 2049 5282 5700 243
441,441 2571 4262 4342 4342 1888 1888 78 1746 5829 4331 4331 4331 2404 7239 1571 1571 1571 1571 1571
442,442 442 442 1437 1437 835 835 835 835 6711 1045 4964 5169 101 2081 3379 6144 6866 6242 1711
443,443 443 443 6621 4956 3815 5815 4654 1964 2332 2332 2332 5086 5086 5269 6426 2770 2770 6221 4558
444,444 444 5507 4251 3061 3061 3061 5387 6557 450 3363 135 135 135 5309 3210 3210 1759 5059 2582
445,445 2540 720 6267 4381 4492 4492 7324 4184 809 732 4930 4930 4930 4930 4930 3047 3047 901 3913
446,446 446 446 2792 2209 2209 3202 3202 2158 5577 5962 6620 5676 5676 5380 5380 6087 1508 1508 1508
447,447 5725 3009 2313 2313 6198 1902 520 520 520 3450 3975 3975 1991 5133 5133 3419 1100 5846 3039
448,448 1192 4140 2227 2227 2227 2227 6688 2761 5870 5870 5870 5870 5870 6588 1626 528 528 528 528
449,449 2863 2863 2863 2863 880 4344 6168 5548 1153 1804 4667 5216 4724 2259 5350 5350 6089 3795 6831
450,450 3210 3210 902 902 902 902 801 801 2582 2582 2582 444 444 5309 1126 1126 1126 5507 5059
451,451 451 451 2116 4988 4988 4988 2476 4261 5885 3072 939 939 939 939 939 3268 3268 3268 1658
452,452 452 452 452 7177 829 829 5741 6654 7427 308 1609 4305 4889 1188 6843 6683 5008 98 302
453,453 1512 1512 1512 1512 1512 6747 3215 3927 5543 6397 6397 3769 3769 6622 5765 6442 247 3175 2678
454,454 1268 5856 3928 3928 3928 3928 2985 2932 3649 4978 1538 1857 1857 1857 1857 2854 769 769 769
455,455 3135 3135 6791 5470 5470 5470 7268 1112 2717 2717 6423 4188 2894 1174 6754 2356 2356 4454 4454
456,456 4770 5441 6126 2724 1633 1633 1633 1633 1633 1633 2644 2453 2453 5492 2804 4096 6281 4867 6471
