user_id,user_embedding
187,"[0.01761869713664055, 0.0, 1.3293976783752441, 0.05773688852787018, 0.3149948716163635, 0.17113815248012543, 0.0023818165063858032, 0.0]"
188,"[0.01762266457080841, 0.0, 0.42271924018859863, 0.11677183210849762, 0.26057571172714233, 0.16280491650104523, 0.35270190238952637, 0.0]"
189,"[0.017622552812099457, 0.0, 0.423441082239151, 0.11690939962863922, 0.26071327924728394, 0.16273713111877441, 0.35948270559310913, 0.0]"
190,"[0.01762266643345356, 0.0, 0.39922934770584106, 0.12024372071027756, 0.26059579849243164, 0.1625714749097824, 0.3924291133880615, 0.0]"
191,"[0.017622778192162514, 0.0, 0.39764130115509033, 0.12143290787935257, 0.26094067096710205, 0.16253133118152618, 0.40731221437454224, 0.0]"
192,"[0.0176229327917099, 0.0, 0.36395782232284546, 0.12574054300785065, 0.26032567024230957, 0.1621667444705963, 0.4452248811721802, 0.0]"
193,"[0.017622804269194603, 0.0, 0.38578498363494873, 0.12017793953418732, 0.2589942514896393, 0.16239187121391296, 0.3808569312095642, 0.0]"
194,"[0.017622804269194603, 0.0, 0.3960351347923279, 0.12021342664957047, 0.26004377007484436, 0.1625385880470276, 0.3865908980369568, 0.0]"
195,"[0.017622919753193855, 0.0, 0.34882402420043945, 0.12641724944114685, 0.25959697365760803, 0.16205322742462158, 0.45516127347946167, 0.0]"
196,"[0.017622951418161392, 0.0, 0.3347620964050293, 0.12699776887893677, 0.258555144071579, 0.161982461810112, 0.4538167715072632, 0.0]"
197,"[0.017622848972678185, 0.0, 0.36229559779167175, 0.12506340444087982, 0.25985610485076904, 0.16227102279663086, 0.4392250180244446, 0.0]"
198,"[0.01762363500893116, 0.0, 0.09030884504318237, 0.18491218984127045, 0.26884695887565613, 0.15975670516490936, 1.132751703262329, 0.0]"
199,"[0.017622454091906548, 0.0, 0.45870721340179443, 0.11475536227226257, 0.26305705308914185, 0.1630714237689972, 0.3453349471092224, 0.0]"
2,"[0.01762237958610058, 0.0, 0.4941332936286926, 0.11075835675001144, 0.2641693353652954, 0.1633739024400711, 0.3089318871498108, 0.0]"
200,"[0.01762276515364647, 0.0, 0.399858295917511, 0.11982357501983643, 0.26046308875083923, 0.16261732578277588, 0.3858768343925476, 0.0]"
201,"[0.017622943967580795, 0.0, 0.3304940462112427, 0.12977471947669983, 0.25946831703186035, 0.1619739532470703, 0.4916127920150757, 0.0]"
13,"[0.017622722312808037, 0.0, 0.3984736502170563, 0.12099514901638031, 0.26104074716567993, 0.1624937355518341, 0.406110018491745, 0.0]"
3,"[0.01762225851416588, 0.0, 0.484690397977829, 0.11363998055458069, 0.26476675271987915, 0.16341429948806763, 0.3391258120536804, 0.0]"
202,"[0.017622733488678932, 0.0, 0.38898199796676636, 0.1228773444890976, 0.2610448896884918, 0.1624561846256256, 0.42450928688049316, 0.0]"
203,"[0.017622414976358414, 0.0, 0.46557503938674927, 0.11328678578138351, 0.2626890540122986, 0.16308832168579102, 0.33073872327804565, 0.0]"
204,"[0.01762225478887558, 0.0, 0.5187097191810608, 0.10765925794839859, 0.264803946018219, 0.16359667479991913, 0.28089961409568787, 0.0]"
5,"[0.017618682235479355, 0.0, 1.2933543920516968, 0.05964205414056778, 0.3122674226760864, 0.17082157731056213, 0.009753614664077759, 0.0]"
205,"[0.017618754878640175, 0.0, 1.2978606224060059, 0.05938572809100151, 0.31264182925224304, 0.17090623080730438, 0.006280124187469482, 0.0]"
206,"[0.017622891813516617, 0.0, 0.365328311920166, 0.12559592723846436, 0.26051926612854004, 0.16215597093105316, 0.4525284767150879, 0.0]"
207,"[0.01762278564274311, 0.0, 0.4000270664691925, 0.11931635439395905, 0.259942889213562, 0.16248661279678345, 0.3760032653808594, 0.0]"
208,"[0.017622634768486023, 0.0, 0.4444148540496826, 0.11336502432823181, 0.2610122561454773, 0.16299380362033844, 0.32195478677749634, 0.0]"
14,"[0.017623119056224823, 0.0, 0.29319673776626587, 0.13353237509727478, 0.2577712833881378, 0.16148577630519867, 0.5218073129653931, 0.0]"
209,"[0.01762261986732483, 0.0, 0.4404487609863281, 0.1127004623413086, 0.2602596580982208, 0.16295385360717773, 0.3067280650138855, 0.0]"
210,"[0.017623241990804672, 0.0, 0.2753978371620178, 0.13502737879753113, 0.2569177448749542, 0.16134102642536163, 0.532737672328949, 0.0]"
211,"[0.01762363314628601, 0.0, 0.08428233861923218, 0.18801280856132507, 0.2701520323753357, 0.1597067266702652, 1.175087571144104, 0.0]"
212,"[0.01762252487242222, 0.0, 0.44841283559799194, 0.11425334215164185, 0.26159530878067017, 0.1629355549812317, 0.3306458592414856, 0.0]"
213,"[0.01762264035642147, 0.0, 0.40305522084236145, 0.12148108333349228, 0.2613353133201599, 0.16258390247821808, 0.4072868227958679, 0.0]"
214,"[0.017622724175453186, 0.0, 0.39201289415359497, 0.12154274433851242, 0.26051121950149536, 0.16245338320732117, 0.40304768085479736, 0.0]"
35,"[0.017622528597712517, 0.0, 0.44487133622169495, 0.11581393331289291, 0.26235687732696533, 0.16295121610164642, 0.3531699776649475, 0.0]"
215,"[0.017622623592615128, 0.0, 0.4131256639957428, 0.11928503960371017, 0.2611462473869324, 0.16257116198539734, 0.37984538078308105, 0.0]"
216,"[0.017622681334614754, 0.0, 0.4024238586425781, 0.12031087279319763, 0.2607397437095642, 0.16257832944393158, 0.3920949697494507, 0.0]"
217,"[0.01762317307293415, 0.0, 0.26715999841690063, 0.13404971361160278, 0.2554899752140045, 0.1612836718559265, 0.5128510594367981, 0.0]"
218,"[0.017622459679841995, 0.0, 0.4346967339515686, 0.1187632828950882, 0.2627769112586975, 0.16301420331001282, 0.3864400386810303, 0.0]"
219,"[0.017622793093323708, 0.0, 0.3805716633796692, 0.12292487919330597, 0.26030290126800537, 0.1624472737312317, 0.41894349455833435, 0.0]"
220,"[0.01762259192764759, 0.0, 0.43985188007354736, 0.114844910800457, 0.26123541593551636, 0.1627909243106842, 0.3369547724723816, 0.0]"
221,"[0.017622506245970726, 0.0, 0.4549708962440491, 0.11484730243682861, 0.26270201802253723, 0.16302333772182465, 0.34607985615730286, 0.0]"
222,"[0.01762222684919834, 0.0, 0.5202697515487671, 0.10796572268009186, 0.26528435945510864, 0.16375114023685455, 0.2822458744049072, 0.0]"
23,"[0.017622999846935272, 0.0, 0.3248136639595032, 0.13016746938228607, 0.25912484526634216, 0.16191336512565613, 0.48917287588119507, 0.0]"
223,"[0.01762314699590206, 0.0, 0.2939333915710449, 0.13261905312538147, 0.2576548755168915, 0.1615416407585144, 0.5133135914802551, 0.0]"
224,"[0.01762307621538639, 0.0, 0.31683939695358276, 0.12846919894218445, 0.25734561681747437, 0.1617337167263031, 0.46140122413635254, 0.0]"
52,"[0.017622780054807663, 0.0, 0.3996546268463135, 0.11935005336999893, 0.26036185026168823, 0.16253668069839478, 0.3813689351081848, 0.0]"
225,"[0.0176229327917099, 0.0, 0.3371293544769287, 0.12682096660137177, 0.2585028409957886, 0.16188764572143555, 0.45366913080215454, 0.0]"
226,"[0.017622414976358414, 0.0, 0.4815402030944824, 0.10964266210794449, 0.26245060563087463, 0.1631704717874527, 0.2869616746902466, 0.0]"
24,"[0.017622560262680054, 0.0, 0.44014686346054077, 0.11513915657997131, 0.26143500208854675, 0.16285604238510132, 0.34165525436401367, 0.0]"
227,"[0.01762320101261139, 0.0, 0.2934381067752838, 0.12950265407562256, 0.25566044449806213, 0.16150252521038055, 0.46374279260635376, 0.0]"
140,"[0.017623435705900192, 0.0, 0.2186972051858902, 0.1400301158428192, 0.2545723617076874, 0.16076670587062836, 0.5724393725395203, 0.0]"
228,"[0.017622413113713264, 0.0, 0.4827631115913391, 0.11071896553039551, 0.2632639408111572, 0.1633874624967575, 0.3036879897117615, 0.0]"
229,"[0.017622921615839005, 0.0, 0.34918302297592163, 0.12620627880096436, 0.25899428129196167, 0.16211764514446259, 0.4471871852874756, 0.0]"
29,"[0.017622729763388634, 0.0, 0.4082369804382324, 0.11833560466766357, 0.2604406476020813, 0.1626533716917038, 0.3689771890640259, 0.0]"
58,"[0.017622588202357292, 0.0, 0.42609384655952454, 0.1177116110920906, 0.2616150975227356, 0.16276492178440094, 0.3727111518383026, 0.0]"
30,"[0.017623627558350563, 0.0, 0.06273002922534943, 0.19935572147369385, 0.2747139036655426, 0.15956184267997742, 1.318874716758728, 0.0]"
31,"[0.017623627558350563, 0.0, 0.06388108432292938, 0.1988784670829773, 0.27468419075012207, 0.15963277220726013, 1.3178375959396362, 0.0]"
230,"[0.017622584477066994, 0.0, 0.42994096875190735, 0.11784709244966507, 0.26193150877952576, 0.1627970039844513, 0.3715788722038269, 0.0]"
21,"[0.017619146034121513, 0.0, 1.2316782474517822, 0.062447335571050644, 0.3081612288951874, 0.17018000781536102, 0.015857964754104614, 0.0]"
231,"[0.017622388899326324, 0.0, 0.47862088680267334, 0.11262217909097672, 0.26384514570236206, 0.16322484612464905, 0.3261168301105499, 0.0]"
232,"[0.017622940242290497, 0.0, 0.3297029435634613, 0.12830331921577454, 0.25838983058929443, 0.1619795709848404, 0.46591001749038696, 0.0]"
233,"[0.01762266643345356, 0.0, 0.4262322187423706, 0.11748575419187546, 0.26174384355545044, 0.16277770698070526, 0.3660432696342468, 0.0]"
34,"[0.017623120918869972, 0.0, 0.32255837321281433, 0.12700365483760834, 0.25709086656570435, 0.1617163121700287, 0.44495320320129395, 0.0]"
234,"[0.017622990533709526, 0.0, 0.3296566605567932, 0.1284409910440445, 0.25857627391815186, 0.1619579792022705, 0.46938687562942505, 0.0]"
235,"[0.01762274093925953, 0.0, 0.38162240386009216, 0.12370119243860245, 0.26068612933158875, 0.16238828003406525, 0.42917072772979736, 0.0]"
236,"[0.01762261986732483, 0.0, 0.44465792179107666, 0.11245595663785934, 0.26070189476013184, 0.16299860179424286, 0.3073652982711792, 0.0]"
38,"[0.01761842705309391, 0.0, 1.3722541332244873, 0.055783387273550034, 0.31796425580978394, 0.1716664433479309, 0.0, 0.0]"
39,"[0.01762235350906849, 0.0, 0.47936931252479553, 0.11249175667762756, 0.2636388838291168, 0.1632738709449768, 0.3219490051269531, 0.0]"
237,"[0.017622631043195724, 0.0, 0.41701894998550415, 0.11820703744888306, 0.26115161180496216, 0.16255462169647217, 0.3728390038013458, 0.0]"
238,"[0.017622575163841248, 0.0, 0.42511695623397827, 0.11620689928531647, 0.26068228483200073, 0.16282156109809875, 0.35077014565467834, 0.0]"
239,"[0.01762273907661438, 0.0, 0.40708670020103455, 0.1164916530251503, 0.25917670130729675, 0.1624976098537445, 0.34399670362472534, 0.0]"
240,"[0.017622657120227814, 0.0, 0.4065984785556793, 0.12115371972322464, 0.26181700825691223, 0.16253827512264252, 0.4092371165752411, 0.0]"
241,"[0.017622895538806915, 0.0, 0.3573085367679596, 0.12373633682727814, 0.25866279006004333, 0.16212593019008636, 0.4167775511741638, 0.0]"
242,"[0.017622681334614754, 0.0, 0.4303649663925171, 0.11453072726726532, 0.26037469506263733, 0.16274890303611755, 0.32898569107055664, 0.0]"
243,"[0.017623625695705414, 0.0, 0.057634636759757996, 0.20140698552131653, 0.27557551860809326, 0.15952397882938385, 1.350537657737732, 0.0]"
244,"[0.017623629420995712, 0.0, 0.06049810349941254, 0.19945818185806274, 0.27496838569641113, 0.15963491797447205, 1.326040267944336, 0.0]"
245,"[0.01762324757874012, 0.0, 0.27366602420806885, 0.13522982597351074, 0.25718241930007935, 0.16140791773796082, 0.5331004858016968, 0.0]"
44,"[0.01762249320745468, 0.0, 0.45147326588630676, 0.11438769102096558, 0.2622750699520111, 0.1630670428276062, 0.33883804082870483, 0.0]"
246,"[0.017622893676161766, 0.0, 0.35391026735305786, 0.1248670145869255, 0.2589348554611206, 0.16209079325199127, 0.43380600214004517, 0.0]"
41,"[0.017622821033000946, 0.0, 0.3679979741573334, 0.12322650849819183, 0.25919485092163086, 0.16222447156906128, 0.41627007722854614, 0.0]"
247,"[0.017623627558350563, 0.0, 0.0627075731754303, 0.1997683048248291, 0.2748388350009918, 0.15953601896762848, 1.3268013000488281, 0.0]"
248,"[0.01762261800467968, 0.0, 0.4251483678817749, 0.11680123955011368, 0.26135388016700745, 0.1628088355064392, 0.3577727675437927, 0.0]"
249,"[0.017618803307414055, 0.0, 1.2884498834609985, 0.05967111885547638, 0.31192314624786377, 0.1707722693681717, 0.006469443440437317, 0.0]"
250,"[0.017622321844100952, 0.0, 0.477682888507843, 0.11034572869539261, 0.2622010111808777, 0.16318021714687347, 0.29262426495552063, 0.0]"
251,"[0.017623627558350563, 0.0, 0.057839274406433105, 0.2008051723241806, 0.27523738145828247, 0.15951016545295715, 1.3377368450164795, 0.0]"
252,"[0.017622588202357292, 0.0, 0.4422670602798462, 0.11451185494661331, 0.26146966218948364, 0.1630169004201889, 0.3356282413005829, 0.0]"
253,"[0.01762283407151699, 0.0, 0.3800335228443146, 0.12082734704017639, 0.25890403985977173, 0.16235020756721497, 0.3872438967227936, 0.0]"
254,"[0.01762295886874199, 0.0, 0.345447838306427, 0.1245734915137291, 0.2579492926597595, 0.1619100272655487, 0.42548859119415283, 0.0]"
255,"[0.017623627558350563, 0.0, 0.06026284396648407, 0.20141048729419708, 0.275693416595459, 0.1595090627670288, 1.3492436408996582, 0.0]"
36,"[0.017622819170355797, 0.0, 0.3797784447669983, 0.12220224738121033, 0.2598121464252472, 0.162440687417984, 0.40920907258987427, 0.0]"
256,"[0.017622584477066994, 0.0, 0.42714303731918335, 0.11474308371543884, 0.2600299119949341, 0.16275589168071747, 0.33099621534347534, 0.0]"
257,"[0.017622366547584534, 0.0, 0.48269736766815186, 0.111558698117733, 0.2634797692298889, 0.16329534351825714, 0.3133678436279297, 0.0]"
258,"[0.017622681334614754, 0.0, 0.4029214680194855, 0.11939188838005066, 0.2606273591518402, 0.16264614462852478, 0.3809434175491333, 0.0]"
259,"[0.017622528597712517, 0.0, 0.42053601145744324, 0.1198691576719284, 0.26210761070251465, 0.16274294257164001, 0.3967549204826355, 0.0]"
19,"[0.01762363500893116, 0.0, 0.08401937782764435, 0.18846046924591064, 0.27017274498939514, 0.15976227819919586, 1.1783690452575684, 0.0]"
260,"[0.017622768878936768, 0.0, 0.41268861293792725, 0.11594825983047485, 0.2596314549446106, 0.1626449078321457, 0.33917707204818726, 0.0]"
33,"[0.017623351886868477, 0.0, 0.25940316915512085, 0.13337725400924683, 0.25473007559776306, 0.16115328669548035, 0.4999515414237976, 0.0]"
261,"[0.017622536048293114, 0.0, 0.4257744550704956, 0.11777009814977646, 0.2619933784008026, 0.1628451645374298, 0.3768736720085144, 0.0]"
262,"[0.017623182386159897, 0.0, 0.28156065940856934, 0.1301853358745575, 0.25497156381607056, 0.16142608225345612, 0.4679707884788513, 0.0]"
263,"[0.017622731626033783, 0.0, 0.3950188159942627, 0.11847947537899017, 0.2589495778083801, 0.16241422295570374, 0.3627965450286865, 0.0]"
40,"[0.01762225851416588, 0.0, 0.5309731960296631, 0.10444163531064987, 0.26421478390693665, 0.16364401578903198, 0.24202200770378113, 0.0]"
264,"[0.01762295700609684, 0.0, 0.3434412479400635, 0.1265035718679428, 0.25870728492736816, 0.16205018758773804, 0.4439391493797302, 0.0]"
265,"[0.017622560262680054, 0.0, 0.44149839878082275, 0.11360820382833481, 0.2606213688850403, 0.16287706792354584, 0.32171866297721863, 0.0]"
266,"[0.017622794955968857, 0.0, 0.3535992205142975, 0.1280345320701599, 0.2607986330986023, 0.16212278604507446, 0.4776334762573242, 0.0]"
267,"[0.017623143270611763, 0.0, 0.280915230512619, 0.1347450464963913, 0.2573961615562439, 0.16142693161964417, 0.5343753099441528, 0.0]"
268,"[0.017623210325837135, 0.0, 0.2767883241176605, 0.13465048372745514, 0.2571066915988922, 0.16143566370010376, 0.5248420834541321, 0.0]"
269,"[0.017623024061322212, 0.0, 0.31843093037605286, 0.12886525690555573, 0.25790536403656006, 0.16175994277000427, 0.4701538681983948, 0.0]"
50,"[0.017622891813516617, 0.0, 0.36094212532043457, 0.12227556109428406, 0.2581294775009155, 0.16215962171554565, 0.40121763944625854, 0.0]"
270,"[0.01761898770928383, 0.0, 1.2664920091629028, 0.06066712737083435, 0.3106321394443512, 0.17054501175880432, 0.009754881262779236, 0.0]"
49,"[0.01762283220887184, 0.0, 0.37405210733413696, 0.12439847737550735, 0.2605341374874115, 0.16224387288093567, 0.43475526571273804, 0.0]"
271,"[0.01762288063764572, 0.0, 0.3513782024383545, 0.12388291954994202, 0.2578409016132355, 0.1620950996875763, 0.4179985523223877, 0.0]"
272,"[0.017623627558350563, 0.0, 0.05131159722805023, 0.2047605663537979, 0.2771299183368683, 0.15948285162448883, 1.3908100128173828, 0.0]"
273,"[0.017623629420995712, 0.0, 0.0639563500881195, 0.1999322772026062, 0.2750713527202606, 0.1596076488494873, 1.3332772254943848, 0.0]"
274,"[0.017623629420995712, 0.0, 0.06879636645317078, 0.19690999388694763, 0.27383238077163696, 0.1596057265996933, 1.2929078340530396, 0.0]"
275,"[0.01761893555521965, 0.0, 1.2746881246566772, 0.06038602441549301, 0.31106534600257874, 0.17057262361049652, 0.01038295030593872, 0.0]"
125,"[0.017622925341129303, 0.0, 0.35789769887924194, 0.12299013882875443, 0.25797680020332336, 0.1620735228061676, 0.40772736072540283, 0.0]"
57,"[0.017622731626033783, 0.0, 0.39808815717697144, 0.12116167694330215, 0.26108893752098083, 0.16259120404720306, 0.40394777059555054, 0.0]"
54,"[0.01761905662715435, 0.0, 1.2241629362106323, 0.06292401254177094, 0.30734190344810486, 0.17017081379890442, 0.019629240036010742, 0.0]"
111,"[0.017622824758291245, 0.0, 0.3795192539691925, 0.12216982990503311, 0.2599307894706726, 0.16223931312561035, 0.4099285900592804, 0.0]"
43,"[0.01762308180332184, 0.0, 0.3119651675224304, 0.13020563125610352, 0.25783196091651917, 0.16163407266139984, 0.4807819128036499, 0.0]"
276,"[0.017622526735067368, 0.0, 0.4676283895969391, 0.11214812099933624, 0.2625977396965027, 0.16322770714759827, 0.3148675262928009, 0.0]"
277,"[0.017622914165258408, 0.0, 0.3449553847312927, 0.12654125690460205, 0.258989155292511, 0.16201725602149963, 0.45024579763412476, 0.0]"
46,"[0.0176235344260931, 0.0, 0.0, 0.38506391644477844, 0.3504510521888733, 0.1568654179573059, 3.7252418994903564, 0.0]"
278,"[0.017623070627450943, 0.0, 0.31672918796539307, 0.12857967615127563, 0.2571803629398346, 0.16174650192260742, 0.46219533681869507, 0.0]"
61,"[0.01762298494577408, 0.0, 0.3433864116668701, 0.12471997737884521, 0.25785523653030396, 0.16201245784759521, 0.4234057068824768, 0.0]"
66,"[0.017622560262680054, 0.0, 0.43171271681785583, 0.11666832119226456, 0.2615867257118225, 0.1629064977169037, 0.35758912563323975, 0.0]"
279,"[0.01762254536151886, 0.0, 0.447665274143219, 0.11515446752309799, 0.2621776759624481, 0.16295009851455688, 0.3462863564491272, 0.0]"
280,"[0.01762312650680542, 0.0, 0.30796027183532715, 0.13355648517608643, 0.2594074606895447, 0.16164571046829224, 0.5284397602081299, 0.0]"
281,"[0.017622802406549454, 0.0, 0.3711128234863281, 0.12337429821491241, 0.25967204570770264, 0.1622830033302307, 0.42249614000320435, 0.0]"
282,"[0.01762237213551998, 0.0, 0.4738876521587372, 0.11428594589233398, 0.2643011510372162, 0.16330023109912872, 0.3487885892391205, 0.0]"
283,"[0.01762261986732483, 0.0, 0.4204377830028534, 0.11899791657924652, 0.2619803845882416, 0.1627599596977234, 0.3856549859046936, 0.0]"
284,"[0.017623046413064003, 0.0, 0.32995182275772095, 0.12727314233779907, 0.2579367160797119, 0.16183985769748688, 0.4524996876716614, 0.0]"
69,"[0.017619498074054718, 0.0, 1.1548110246658325, 0.06613118946552277, 0.3027896583080292, 0.1695043295621872, 0.027954384684562683, 0.0]"
