user_id,user_question_sim_list
332,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
333,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
334,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
335,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
336,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
337,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
338,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
339,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
340,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
341,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
342,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
343,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
344,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
345,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
346,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
347,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
348,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
349,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
350,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
351,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
352,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
353,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
354,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
355,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
356,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
357,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
358,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
359,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
360,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
361,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
362,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
363,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
364,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
365,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
366,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
367,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
368,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
369,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
370,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
371,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
372,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
373,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
374,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
375,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
376,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
377,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
378,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
379,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
380,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
381,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
382,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
383,60 49 33 4 14 61 21 38 75 73 65 17 32 62 12 78 47 30 71 69
384,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
385,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
386,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
387,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
388,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
389,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
390,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
391,33 4 49 61 60 38 75 73 17 14 12 78 21 47 30 71 69 67 50 76
392,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
393,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
394,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
395,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
396,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
397,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
398,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
399,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
400,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
401,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
402,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
403,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
404,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
405,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
406,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
407,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
408,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
409,4 61 33 49 38 60 75 73 17 12 78 47 14 30 71 21 69 67 50 76
410,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
411,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
412,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
413,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
414,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
415,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
416,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
417,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
418,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
419,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
420,60 49 33 4 14 21 61 38 65 32 62 75 73 17 12 78 47 30 71 69
421,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
422,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
423,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
424,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
425,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
426,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
427,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
428,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
429,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
430,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
431,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
432,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
433,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
434,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
435,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
436,60 49 33 4 14 61 21 38 75 73 17 65 32 62 12 78 47 30 71 69
437,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
438,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
439,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
440,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
441,33 49 4 60 61 38 75 73 17 14 21 12 78 47 30 71 69 65 67 50
442,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
443,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
444,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
445,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
446,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
447,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
448,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
449,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
450,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
451,49 33 60 4 61 38 14 21 75 73 17 12 78 47 65 32 62 30 71 69
452,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
453,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
454,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
455,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
456,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
457,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
458,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
459,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
460,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
461,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
462,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
463,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
464,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
465,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
466,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
467,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
468,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
469,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
470,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
471,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
472,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
473,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
474,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
475,32 65 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
476,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
477,4 33 49 61 38 60 75 73 17 12 78 14 21 47 30 71 69 67 50 76
478,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
479,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
480,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
481,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
482,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
483,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
484,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
485,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
486,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
487,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
488,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
489,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
490,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
491,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
492,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
493,49 33 60 4 61 38 14 21 75 73 17 12 78 65 32 62 47 30 71 69
494,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
495,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
496,21 65 14 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
497,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
498,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
499,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
500,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
501,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
502,60 49 33 4 14 21 61 38 65 32 62 75 73 17 12 78 47 30 71 69
503,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
504,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
505,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
506,33 49 4 60 61 38 75 14 73 17 21 12 78 47 30 65 71 32 62 69
507,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
508,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
509,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
510,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
511,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
512,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
513,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
514,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
515,4 33 49 61 38 60 75 73 17 12 78 47 14 21 30 71 69 67 50 76
516,33 49 4 60 61 38 75 14 73 17 21 12 78 47 30 71 65 32 62 69
517,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
518,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
519,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
520,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
521,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
522,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
523,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
524,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
525,38 61 4 75 73 17 33 12 49 78 47 60 30 71 69 67 50 76 81 16
526,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
527,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
528,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
529,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
530,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
531,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
532,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
533,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
534,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
535,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
536,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
537,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
538,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
539,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
540,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
541,4 33 49 61 38 60 75 73 17 12 78 14 21 47 30 71 69 67 50 76
542,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
543,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
544,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
545,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
546,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
547,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
548,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
549,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
550,49 33 60 4 61 38 14 21 75 73 17 12 65 78 32 62 47 30 71 69
551,12 78 17 73 75 47 30 71 69 67 50 76 38 81 61 16 64 27 4 9
552,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
553,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
554,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
555,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
556,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
557,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
558,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
559,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
560,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
561,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
562,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
563,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
564,49 33 4 60 61 38 14 75 21 73 17 12 78 47 65 32 62 30 71 69
565,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
566,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
567,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
568,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
569,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
570,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
571,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
572,60 49 33 4 61 14 38 21 75 73 17 65 32 62 12 78 47 30 71 69
573,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
574,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
575,60 49 33 4 14 21 61 38 65 75 32 62 73 17 12 78 47 30 71 69
576,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
577,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
578,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
579,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
580,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
581,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
582,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
583,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
584,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
585,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
586,33 49 4 61 60 38 75 73 17 14 12 21 78 47 30 71 69 67 65 50
587,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
588,60 49 33 4 61 14 21 38 75 73 17 65 32 62 12 78 47 30 71 69
589,33 49 4 61 60 38 75 73 17 14 12 21 78 47 30 71 69 67 65 50
590,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
591,33 49 4 61 60 38 75 73 17 14 12 78 21 47 30 71 69 67 50 76
592,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
593,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
594,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
595,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
596,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
597,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
598,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
599,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
600,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
601,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
602,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
603,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
604,65 21 32 62 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
605,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
606,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
607,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
608,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
609,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
610,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
611,33 49 4 60 61 38 75 14 73 17 21 12 78 47 30 65 71 32 62 69
612,33 49 4 60 61 38 75 73 17 14 21 12 78 47 30 71 65 69 67 32
613,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
614,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
615,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
616,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
617,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
618,33 49 4 60 61 38 75 73 17 14 21 12 78 47 30 71 65 32 62 69
619,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
620,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
621,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
622,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
623,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
624,33 49 4 60 61 38 75 73 17 14 21 12 78 47 30 71 65 69 67 32
625,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
626,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
627,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
628,21 14 65 32 62 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
629,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
630,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
631,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
632,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
633,14 21 65 60 32 62 49 33 4 61 38 75 73 17 12 78 47 30 71 69
634,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
635,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
636,14 21 60 49 33 65 32 62 4 61 38 75 73 17 12 78 47 30 71 69
637,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
638,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
639,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
640,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
641,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
642,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
643,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
644,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
645,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
646,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
647,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
648,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
649,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
650,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
651,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
652,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
653,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
654,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
655,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
656,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
657,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
658,65 32 62 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
659,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
660,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
661,32 62 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
662,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
663,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
664,62 32 65 21 14 60 49 33 4 61 38 75 73 17 12 78 47 30 71 69
