mark,userName,questionId,mark_idx,userName_idx,questionId_idx
Accepted,GC_XBY,P1003,1,524,3
Unaccepted,ronghuo,P1003,0,525,3
Unaccepted,zjh3171,P1003,0,526,3
Unaccepted,xth1328040150,P1003,0,527,3
Unaccepted,Zcheng,P1003,0,528,3
Unaccepted,charlotte0314,P1003,0,529,3
Accepted,ExhaustedBoy,P1003,1,431,3
Accepted,Luqy0307,P1003,1,530,3
Accepted,lsy0302,P1003,1,531,3
Accepted,DIORPan,P1003,1,532,3
Unaccepted,wh0142,P1003,0,461,3
Unaccepted,yuxinhao,P1003,0,533,3
Accepted,fqy1211,P1003,1,534,3
Accepted,雨过天青,P1003,1,535,3
Unaccepted,rainrainrain,P1003,0,536,3
Unaccepted,XBWxbw123zxc,P1003,0,537,3
Unaccepted,zjq88584656,P1003,0,463,3
Accepted,yy1456789,P1003,1,538,3
Accepted,马化騰,P1003,1,539,3
Accepted,sanjin310,P1003,1,540,3
Unaccepted,Malele,P1003,0,541,3
Unaccepted,Dujie_,P1003,0,542,3
Unaccepted,dy99,P1003,0,543,3
Accepted,Starriverse_2124,P1003,1,544,3
Unaccepted,NobilitySzp,P1003,0,545,3
Unaccepted,moqiu,P1003,0,546,3
Unaccepted,TYL_TYL,P1003,0,547,3
Accepted,cgcwj,P1003,1,548,3
Unaccepted,Rain_Bomb,P1003,0,549,3
Accepted,对好的就这样,P1003,1,550,3
Unaccepted,zhanghaoxuan1013,P1003,0,551,3
Unaccepted,jerry_liufeng,P1003,0,552,3
Unaccepted,henrysheng0908,P1003,0,553,3
Unaccepted,xxffzz,P1003,0,554,3
Accepted,ss12345678,P1003,1,555,3
Unaccepted,lyp32767,P1003,0,556,3
Unaccepted,dn0pf902,P1003,0,557,3
Unaccepted,代码狂魔,P1003,0,558,3
Unaccepted,CZM778851,P1003,0,559,3
Unaccepted,Fatass_Cat_,P1003,0,560,3
Unaccepted,TodayNoWa,P1003,0,561,3
Accepted,Yuanmeng,P1003,1,562,3
Unaccepted,wsm1357908,P1003,0,563,3
Accepted,lhc126020471,P1003,1,564,3
Unaccepted,werbwe32132156,P1003,0,565,3
Accepted,darkw,P1003,1,566,3
Accepted,kcrkcr,P1003,1,567,3
Unaccepted,H1910819094,P1003,0,568,3
Unaccepted,LYJ2000,P1003,0,569,3
Accepted,wsy18621005698,P1003,1,570,3
Accepted,lantianyu666,P1003,1,571,3
Accepted,litu,P1003,1,572,3
Accepted,Linzixi,P1003,1,573,3
Accepted,Bill3420880687,P1003,1,574,3
Accepted,zhiyuru711623955,P1003,1,575,3
Unaccepted,cyb010526,P1003,0,576,3
Unaccepted,AcolasiaMark,P1003,0,577,3
Unaccepted,oier_Aeterna小号,P1003,0,578,3
Accepted,AnxQ,P1003,1,579,3
Unaccepted,xiaowoniu,P1003,0,580,3
Unaccepted,苏欣,P1003,0,581,3
Accepted,c。,P1004,1,418,4
Unaccepted,xiaoju,P1004,0,395,4
Accepted,虞政熹,P1004,1,493,4
Accepted,123703zyf,P1004,1,383,4
Accepted,淡看宝贝,P1004,1,397,4
Unshown,,P1004,2,46,4
Accepted,jerry_liufeng,P1004,1,552,4
Unaccepted,cai27,P1004,0,582,4
Accepted,2013837zmx,P1004,1,583,4
Unaccepted,Nickle,P1004,0,584,4
Accepted,Fatter,P1004,1,585,4
Accepted,LawrenceSivan,P1004,1,586,4
Unaccepted,各种up,P1004,0,587,4
Accepted,爱哭的小孩儿,P1004,1,588,4
Accepted,20200131wyz,P1004,1,589,4
Unaccepted,海公子的茶杯,P1004,0,590,4
Accepted,赵子龙2020,P1004,1,591,4
Unaccepted,yushengxian,P1004,0,592,4
Unaccepted,WUZHICHAO,P1004,0,414,4
Accepted,2729365638xjh,P1004,1,593,4
Unaccepted,Fatass_Cat_,P1004,0,560,4
Unaccepted,MoonCake_MC,P1004,0,594,4
Accepted,Malele,P1004,1,541,4
Accepted,zjq88584656,P1004,1,463,4
Unaccepted,暮影之坵,P1004,0,595,4
Unaccepted,yy1456789,P1004,0,538,4
Accepted,云墨贾导,P1004,1,596,4
Accepted,Horsen,P1004,1,597,4
Unaccepted,zhanghaoxuan1013,P1004,0,551,4
Accepted,Rain_Bomb,P1004,1,549,4
Unaccepted,fzt1426057268,P1004,0,598,4
Accepted,一抹晨溪,P1004,1,599,4
Unaccepted,TLE_Forever,P1004,0,600,4
Unaccepted,1636569020wj,P1004,0,601,4
Accepted,joker_ss,P1004,1,602,4
Unaccepted,蔡嘉睿,P1004,0,603,4
Accepted,yuxuanfeiyang,P1004,1,604,4
Accepted,马保国官方✅,P1004,1,605,4
Accepted,荣耀王者归来,P1004,1,606,4
Accepted,wangxixian,P1004,1,607,4
Unaccepted,lsc1320,P1004,0,608,4
Accepted,WAER,P1004,1,609,4
Accepted,Han_shan,P1004,1,610,4
Unaccepted,XjascodoixjqoinOI,P1004,0,611,4
Accepted,LeoWayyyyyyy,P1004,1,612,4
Unaccepted,稽智的刘大喵,P1004,0,613,4
Accepted,SkeletonInMinecraft,P1004,1,614,4
Accepted,洛谷正方形,P1004,1,615,4
Unaccepted,Harrisonwhl,P1004,0,616,4
Accepted,tgwlhy,P1004,1,617,4
Accepted,Autism、,P1004,1,618,4
Unaccepted,JeremiahValeska,P1004,0,619,4
Unaccepted,djxyhjdokla,P1004,0,620,4
Accepted,fyh123fyh,P1004,1,621,4
Accepted,WSYAH,P1004,1,622,4
Accepted,JYFHYX,P1004,1,623,4
Unaccepted,myha,P1004,0,624,4
Unaccepted,杀手47,P1004,0,625,4
Unaccepted,kiki550,P1004,0,626,4
Unaccepted,return_plus,P1004,0,627,4
Accepted,lrz20090730,P1004,1,628,4
Unaccepted,DDT123,P1004,0,629,4
Accepted,syz116,P1004,1,630,4
Unaccepted,qinbeichen,P1004,0,631,4
Accepted,alex_liu,P1004,1,632,4
Unaccepted,回不到从前,P1004,0,633,4
Accepted,凌乱之风_,P1004,1,634,4
Unaccepted,slz7,P1004,0,635,4
Unaccepted,Hacket,P1004,0,636,4
Unaccepted,Lee666666,P1004,0,637,4
Unaccepted,betaaaaa,P1004,0,638,4
Unaccepted,AkemiHomura,P1004,0,639,4
Unaccepted,xcn想要成大神,P1004,0,640,4
Unaccepted,fylxxx,P1004,0,641,4
Accepted,yanjiachen,P1004,1,642,4
Unaccepted,ianeman,P1004,0,643,4
Unaccepted,zhaojiazheng200439,P1004,0,644,4
Unaccepted,Xiao_Tian,P1004,0,645,4
Accepted,BigSeven嘤,P1004,1,646,4
Accepted,DiDi123,P1004,1,647,4
Accepted,hm_hanpeilun,P1004,1,648,4
Accepted,XWD070719,P1004,1,649,4
Unaccepted,星野日向,P1004,0,650,4
Unaccepted,FireWolf,P1004,0,651,4
Unaccepted,asdfgh55649,P1004,0,416,4
Unaccepted,Jerry_Zhou,P1004,0,652,4
Accepted,Huana2020,P1004,1,653,4
Accepted,邹榆冬,P1004,1,654,4
Unaccepted,thinkr,P1004,0,655,4
Unaccepted,jay_xin,P1004,0,656,4
Accepted,JL15645947211,P1004,1,657,4
Accepted,许安智sb,P1004,1,658,4
Unaccepted,Azurite,P1004,0,659,4
Accepted,南宫蓝琴,P1004,1,660,4
Accepted,WilliamPan,P1004,1,661,4
Accepted,Linyk_,P1004,1,662,4
Accepted,bobo20070608,P1004,1,663,4
Accepted,Fym1,P1004,1,664,4
Unaccepted,kjs001019,P1004,0,665,4
Accepted,cxkloveqbl,P1004,1,666,4
Unaccepted,muyecun,P1004,0,667,4
Unaccepted,MAXWHY,P1004,0,668,4
Unaccepted,O_V_WhiteL_V_O,P1004,0,669,4
Unaccepted,把海弄干的鱼,P1004,0,670,4
Accepted,唐柰尔318,P1004,1,671,4
Unaccepted,ty861096311,P1004,0,672,4
Accepted,Downroad_FutureSnow,P1004,1,27,4
Unaccepted,zhangyuanhao,P1004,0,673,4
Accepted,念辞,P1004,1,674,4
Unaccepted,LSY8820,P1004,0,675,4
Unaccepted,zrh977458297,P1004,0,676,4
Accepted,huangchiyu0725,P1004,1,677,4
Unaccepted,couter,P1004,0,678,4
Unaccepted,南城挽歌_ninja,P1004,0,679,4
Accepted,SuperCarrier,P1004,1,680,4
Accepted,A1355045237,P1004,1,681,4
Accepted,_111,P1004,1,682,4
Unaccepted,悔不当初,P1004,0,683,4
Unaccepted,郁姚尤俞,P1004,0,684,4
Unaccepted,蒟蒻zzy,P1004,0,685,4
Accepted,Jin_GCV,P1004,1,686,4
Accepted,_zuoChunMei,P1004,1,687,4
Accepted,liubokai,P1004,1,688,4
Unaccepted,LuMinghao26,P1004,0,689,4
Unaccepted,红旗有五颗星,P1004,0,690,4
Accepted,xgc123456,P1004,1,691,4
Unaccepted,renguanhua,P1004,0,692,4
Accepted,咬金陪你玩,P1004,1,693,4
Unaccepted,cc2503083413,P1004,0,694,4
Unaccepted,LIMUmu,P1004,0,695,4
Accepted,奥数love编程,P1004,1,696,4
Accepted,WULIXIN,P1004,1,697,4
Accepted,CJ_2021_test,P1004,1,698,4
Unaccepted,谁家の小谁,P1004,0,699,4
Accepted,lixingyaoxxx,P1004,1,700,4
Accepted,可爱的小祝,P1004,1,701,4
Accepted,suefvg,P1004,1,702,4
Unaccepted,NarutoUzumaki,P1004,0,703,4
Accepted,dfqzxx,P1004,1,704,4
Unaccepted,yekgg,P1004,0,705,4
Unaccepted,c1654220197,P1004,0,706,4
Accepted,KylinLzw,P1004,1,707,4
Unaccepted,A1104287821,P1004,0,708,4
Accepted,baomihua7373,P1004,1,709,4
Unaccepted,henu_wcf,P1004,0,710,4
Unaccepted,wr1827276190,P1004,0,711,4
Accepted,CJHNBB,P1004,1,712,4
Unaccepted,IMVector,P1004,0,713,4
Unaccepted,LauZyHou,P1004,0,714,4
Accepted,kasszz,P1004,1,715,4
Accepted,漠漠轻寒,P1004,1,716,4
Accepted,lixuanze,P1004,1,717,4
Accepted,a1ioua,P1004,1,718,4
Unaccepted,wujie_2018,P1004,0,719,4
Accepted,renaisun,P1004,1,720,4
Accepted,Bruce__Lee,P1004,1,721,4
Accepted,Antigonae,P1004,1,722,4
Unaccepted,WDQCJSL,P1004,0,723,4
Unaccepted,hhccc,P1004,0,724,4
Accepted,阿狸的hl,P1004,1,725,4
Accepted,zxf520,P1004,1,726,4
Unaccepted,GuaGuaGuoGuo,P1004,0,727,4
Accepted,iseexuan,P1004,1,728,4
Unaccepted,黑_白,P1004,0,729,4
Accepted,baosha,P1004,1,730,4
Accepted,Chen_Tai,P1004,1,443,4
Accepted,no1Mrhuang,P1004,1,731,4
Accepted,yehongyi,P1004,1,732,4
Accepted,菜鸡刘宇轩,P1004,1,733,4
Unaccepted,GJB123,P1004,0,734,4
Accepted,maweizhen,P1004,1,735,4
Unaccepted,adil,P1004,0,736,4
Accepted,goodbaker,P1004,1,737,4
Unaccepted,XZIT20200507121,P1004,0,738,4
Accepted,a1a2a3,P1004,1,739,4
Unaccepted,Geek0119,P1004,0,740,4
Accepted,zyl0619,P1004,1,741,4
Unaccepted,45gfg9,P1004,0,742,4
Unaccepted,xyhe,P1004,0,743,4
Accepted,Ariel_,P1004,1,744,4
Accepted,husy,P1004,1,745,4
Unaccepted,guoruijie,P1004,0,746,4
Accepted,菡萏禅语,P1004,1,747,4
Unaccepted,XQZI,P1004,0,748,4
Accepted,yuerrrrr,P1004,1,749,4
Unaccepted,Sam080808,P1004,0,750,4
Unaccepted,yinzeinaiyin,P1004,0,751,4
Accepted,zhaojiseng,P1004,1,752,4
Unaccepted,131fg凤凰,P1004,0,753,4
Accepted,huangzhonghe,P1004,1,754,4
Unaccepted,723821cxl,P1004,0,755,4
Accepted,yqtlg,P1004,1,756,4
Accepted,PLSC,P1004,1,757,4
Accepted,懿宁,P1004,1,758,4
Unaccepted,IQoQI,P1004,0,759,4
Unaccepted,shishuo,P1004,0,760,4
Unaccepted,ysks,P1004,0,761,4
Unaccepted,suefvg,P1005,0,702,5
Accepted,niupengjun,P1005,1,762,5
Accepted,_111,P1005,1,682,5
Unaccepted,2729365638xjh,P1005,0,593,5
Unaccepted,虞政熹,P1005,0,493,5
Accepted,shen521314,P1005,1,763,5
Accepted,maweizhen,P1005,1,735,5
Unaccepted,れもんじゆん,P1005,0,764,5
Unaccepted,苏觉,P1005,0,765,5
Unaccepted,wzyyyy,P1005,0,766,5
Unaccepted,东山,P1005,0,767,5
Accepted,皇甫大人,P1005,1,768,5
Unaccepted,joker_ss,P1005,0,602,5
Accepted,guochenglin,P1005,1,769,5
Accepted,zhanghaoxuan1013,P1005,1,551,5
Unaccepted,coerlzl,P1005,0,770,5
Unaccepted,afm_afk,P1005,0,771,5
Unaccepted,Xzc8215,P1005,0,772,5
Accepted,雷云辉lyhAC,P1005,1,773,5
Unaccepted,WSYAH,P1005,0,622,5
Accepted,魂豆罗,P1005,1,774,5
Accepted,shishuo,P1005,1,760,5
Unaccepted,wWwWw233,P1005,0,775,5
Unaccepted,Jin_GCV,P1005,0,686,5
Unaccepted,m19817608966,P1005,0,776,5
Unaccepted,a哈b哈c哈,P1005,0,777,5
Unaccepted,亿方通行,P1005,0,778,5
Unaccepted,过_路_人,P1005,0,779,5
Accepted,SkeletonInMinecraft,P1005,1,614,5
Unaccepted,myha,P1005,0,624,5
Accepted,fyh123fyh,P1005,1,621,5
Accepted,lrz20090730,P1005,1,628,5
Unaccepted,DDT123,P1005,0,629,5
Accepted,回不到从前,P1005,1,633,5
Unaccepted,Hacket,P1005,0,636,5
Unaccepted,小学生苍珐,P1005,0,780,5
Unaccepted,Aeterna,P1005,0,781,5
Unaccepted,sw05_zhanghanyuan,P1005,0,782,5
Unaccepted,wenguomei,P1005,0,783,5
Unaccepted,sw05_zhuoxueyan,P1005,0,784,5
Accepted,Xiao_Tian,P1005,1,645,5
Accepted,kjs001019,P1005,1,665,5
Unaccepted,Andy0Zhang,P1005,0,785,5
Accepted,XWD070719,P1005,1,649,5
Unaccepted,klein_trump,P1005,0,786,5
Unaccepted,muyecun,P1005,0,667,5
Accepted,LXH5514,P1005,1,787,5
Accepted,JL15645947211,P1005,1,657,5
Accepted,陆安易,P1005,1,788,5
Unaccepted,yanghanqiang,P1005,0,789,5
Unaccepted,Fym1,P1005,0,664,5
Unaccepted,twii,P1005,0,790,5
Unaccepted,zxf520,P1005,0,726,5
Unshown,,P1005,2,46,5
Accepted,天上的LG亮晶晶,P1005,1,791,5
Accepted,O_V_WhiteL_V_O,P1005,1,669,5
Accepted,feifeibuchitang,P1005,1,792,5
Unaccepted,泠泷,P1005,0,793,5
Accepted,zhangyuanhao,P1005,1,673,5
Accepted,1123qwq,P1005,1,794,5
Unaccepted,PeakofMountains,P1005,0,795,5
Accepted,LuMinghao26,P1005,1,689,5
Unaccepted,A1104287821,P1005,0,708,5
Accepted,huangchiyu0725,P1005,1,677,5
Unaccepted,xuyuzhuang,P1005,0,796,5
Unaccepted,dream_Hao,P1005,0,327,5
Unaccepted,悔不当初,P1005,0,683,5
Accepted,MX__,P1005,1,797,5
Unaccepted,NULL__,P1005,0,798,5
Accepted,lixingyaoxxx,P1005,1,700,5
Unaccepted,bit01,P1005,0,799,5
Unaccepted,UperFicial,P1005,0,800,5
Accepted,liubokai,P1005,1,688,5
Accepted,我吃死酸辣粉,P1005,1,801,5
Unaccepted,c20230507,P1005,0,802,5
Accepted,NuoCarter,P1005,1,803,5
Unaccepted,W1T的测试小号,P1005,0,804,5
Unaccepted,KnightL,P1005,0,805,5
Unaccepted,whatever1takes,P1005,0,806,5
Unaccepted,zhangcs08,P1005,0,807,5
Unaccepted,liruobing1135,P1005,0,808,5
Unaccepted,LapplandzzZ,P1005,0,809,5
Accepted,tzxydby,P1005,1,810,5
Accepted,Infinite654,P1005,1,811,5
Unaccepted,leiminhhh1999,P1005,0,812,5
Unaccepted,Antigonae,P1005,0,722,5
Accepted,可爱的小祝,P1005,1,701,5
Accepted,_Bananana_,P1005,1,813,5
Unaccepted,飞天者,P1005,0,814,5
Accepted,johnson2007,P1005,1,815,5
Unaccepted,xht88991,P1005,0,816,5
Accepted,thelast,P1005,1,817,5
Unaccepted,darkjt,P1005,0,818,5
Accepted,GJB123,P1005,1,734,5
Accepted,阿狸的hl,P1005,1,725,5
Unaccepted,123886a123886,P1005,0,819,5
Accepted,『Illusionary』,P1005,1,820,5
Accepted,ios,P1005,1,821,5
Accepted,傅锦诚,P1005,1,822,5
Unaccepted,rj1994,P1005,0,823,5
Accepted,菜鸡刘宇轩,P1005,1,733,5
Unaccepted,愚末语tenseTL,P1005,0,824,5
Accepted,XZIT20200507121,P1005,1,738,5
Accepted,Kby20100101,P1005,1,825,5
Unaccepted,宇宙征士,P1005,0,826,5
Accepted,EZSeven,P1005,1,827,5
Unaccepted,wangdouble,P1005,0,828,5
Unaccepted,Agent_Zero,P1005,0,829,5
Unaccepted,Heyf,P1005,0,354,5
Accepted,112233abc,P1005,1,830,5
Accepted,菡萏禅语,P1005,1,747,5
Unaccepted,goodbaker,P1005,0,737,5
Unaccepted,VGshots,P1005,0,831,5
Unaccepted,c。,P1006,0,418,6
Accepted,虞政熹,P1006,1,493,6
Unaccepted,momo_李睿思初一,P1006,0,832,6
Unaccepted,春天12345,P1006,0,833,6
Unaccepted,Sakulara,P1006,0,834,6
Accepted,雪域亡魂,P1006,1,835,6
Accepted,2729365638xjh,P1006,1,593,6
Unaccepted,红旗有五颗星,P1006,0,690,6
Unaccepted,Fatter,P1006,0,585,6
Accepted,LawrenceSivan,P1006,1,586,6
Accepted,XYY1411,P1006,1,836,6
Unaccepted,Nickle,P1006,0,584,6
Accepted,zhb2000,P1006,1,837,6
Unaccepted,yushengxian,P1006,0,592,6
Accepted,赵子龙2020,P1006,1,591,6
Accepted,翁瑗梦希,P1006,1,838,6
Accepted,天下如一,P1006,1,839,6
Unaccepted,YTYHZH,P1006,0,840,6
Accepted,刘宇轩呐,P1006,1,841,6
Unaccepted,LikY,P1006,0,842,6
Accepted,nihat208,P1006,1,843,6
Accepted,BeyonDimension,P1006,1,844,6
Accepted,孔亮策,P1006,1,845,6
Unaccepted,Yixuan_Wang,P1006,0,846,6
Accepted,O_V_WhiteL_V_O,P1006,1,669,6
Unaccepted,Agent_Zero,P1006,0,829,6
Unaccepted,syz116,P1006,0,630,6
Unaccepted,zhanghaoxuan1013,P1006,0,551,6
Unaccepted,蔡嘉睿,P1006,0,603,6
Unaccepted,Skies,P1006,0,847,6
Unaccepted,aiyayalaole,P1006,0,848,6
Unaccepted,爆零王,P1006,0,849,6
Accepted,dingyuhao2010,P1006,1,850,6
Unaccepted,gj123456,P1006,0,851,6
Unaccepted,Accept_jsy,P1006,0,852,6
Unaccepted,caobean,P1006,0,853,6
Unaccepted,gaoshanxun,P1006,0,854,6
Accepted,zyyzhdz,P1006,1,855,6
Accepted,XjascodoixjqoinOI,P1006,1,611,6
Unaccepted,lsc1320,P1006,0,608,6
Unaccepted,star_road_xyz,P1006,0,856,6
Unaccepted,Foolish_Fish,P1006,0,857,6
Unaccepted,执念WHY,P1006,0,858,6
Unaccepted,AndyZS,P1006,0,859,6
Unaccepted,笛弄风萧,P1006,0,860,6
Unaccepted,常丞不是长城,P1006,0,861,6
Unaccepted,zxf520,P1006,0,726,6
Unshown,,P1006,2,46,6
Accepted,场_room,P1006,1,862,6
Accepted,SkeletonInMinecraft,P1006,1,614,6
Unaccepted,洛谷正方形,P1006,0,615,6
Accepted,鎏柏鱼_CBC,P1006,1,863,6
Unaccepted,Azurite,P1006,0,659,6
Unaccepted,Harrisonwhl,P1006,0,616,6
Accepted,diaoren,P1006,1,864,6
Unaccepted,chenweiye9,P1006,0,865,6
Accepted,conprour,P1006,1,866,6
Unaccepted,Omniscientia_,P1006,0,867,6
Unaccepted,TheZealous,P1006,0,868,6
Unaccepted,Last_Order_,P1006,0,869,6
Unaccepted,JediMaster,P1006,0,870,6
Accepted,myha,P1006,1,624,6
Unaccepted,Mint_hexagram,P1006,0,871,6
Unaccepted,虾仁猪心，,P1006,0,872,6
Unaccepted,NewMember,P1006,0,873,6
Accepted,fyh123fyh,P1006,1,621,6
Unaccepted,wind_whisper,P1006,0,874,6
Unaccepted,JeremiahValeska,P1006,0,619,6
Unaccepted,SoloSolo_SZJ,P1006,0,875,6
Accepted,Autism、,P1006,1,618,6
Unaccepted,yinzzz,P1006,0,876,6
Unaccepted,望月Asta,P1006,0,877,6
Unaccepted,CodingJellyfish,P1006,0,878,6
Accepted,hky2005,P1006,1,879,6
Unaccepted,Fighter_sky,P1006,0,880,6
Unaccepted,◢◤,P1006,0,881,6
Unaccepted,djxyhjdokla,P1006,0,620,6
Unaccepted,Turing李宇翔,P1006,0,882,6
Unaccepted,DDT123,P1006,0,629,6
Accepted,lrz20090730,P1006,1,628,6
Accepted,C2024yangyinuo,P1006,1,883,6
Accepted,Fym1,P1006,1,664,6
Accepted,回不到从前,P1006,1,633,6
Accepted,凌乱之风_,P1006,1,634,6
Accepted,Hacket,P1006,1,636,6
Unaccepted,yh的保镖,P1006,0,884,6
Unaccepted,正式而卤蛋,P1006,0,885,6
Unaccepted,Girrafe,P1006,0,886,6
Unaccepted,DiegoM,P1006,0,887,6
Unaccepted,zyg15,P1006,0,888,6
Unaccepted,a1ioua,P1006,0,718,6
Unaccepted,Huana2020,P1006,0,653,6
Unaccepted,jay_xin,P1006,0,656,6
Unaccepted,星野日向,P1006,0,650,6
Accepted,H1910819041,P1006,1,889,6
Accepted,卓远YC班吴彦儒,P1006,1,890,6
Accepted,zhangjingyi20080321,P1006,1,891,6
Accepted,JYFHYX,P1006,1,623,6
Accepted,Linyk_,P1006,1,662,6
Accepted,ZYJzyj922107,P1006,1,892,6
Accepted,七秒种的记忆,P1006,1,893,6
Unaccepted,TheLittleSheep,P1006,0,894,6
Unaccepted,_Veritas,P1006,0,895,6
Accepted,把海弄干的鱼,P1006,1,670,6
Unaccepted,原来是,P1006,0,896,6
Unaccepted,ty861096311,P1006,0,672,6
Accepted,huangchiyu0725,P1006,1,677,6
Accepted,唐柰尔318,P1006,1,671,6
Accepted,Downroad_FutureSnow,P1006,1,27,6
Unaccepted,Trion_Yoya,P1006,0,897,6
Unaccepted,X1192399779,P1006,0,898,6
Accepted,zhangyuanhao,P1006,1,673,6
Unaccepted,tonyleng,P1006,0,899,6
Unaccepted,吴雨航323,P1006,0,900,6
Accepted,LSY8820,P1006,1,675,6
Unaccepted,阿狸的hl,P1006,0,725,6
Unaccepted,fly123,P1006,0,901,6
Accepted,_zuoChunMei,P1006,1,687,6
Unaccepted,jkl1572,P1006,0,902,6
Accepted,liubokai,P1006,1,688,6
Accepted,一抹晨溪,P1006,1,599,6
Accepted,afm_afk,P1006,1,771,6
Accepted,Allenxu,P1006,1,903,6
Accepted,陶渊明,P1006,1,904,6
Accepted,_LPF_,P1006,1,905,6
Accepted,NarutoUzumaki,P1006,1,703,6
Unaccepted,wr1827276190,P1006,0,711,6
Accepted,可爱的小祝,P1006,1,701,6
Unaccepted,懿宁,P1006,0,758,6
Unaccepted,suefvg,P1006,0,702,6
,SJY001,P1008,5,4,7
Accepted,M_Ardor,P1008,1,230,7
Unaccepted,z555,P1008,0,906,7
Accepted,teardrop,P1008,1,907,7
Unaccepted,h1256145254,P1008,0,908,7
Unaccepted,luoyuguo,P1008,0,909,7
Unaccepted,harvey01,P1008,0,910,7
Unaccepted,BetterMeforD,P1008,0,367,7
Accepted,_111,P1008,1,682,7
Accepted,虞政熹,P1008,1,493,7
Unaccepted,lilyli,P1008,0,42,7
Unaccepted,StephenZ,P1008,0,911,7
Unaccepted,nefitatat,P1008,0,912,7
Unaccepted,G_Joker,P1008,0,913,7
Unaccepted,志臻叶雨萌,P1008,0,51,7
Unaccepted,suanqian,P1008,0,914,7
Unshown,,P1008,2,46,7
Accepted,Cnine,P1008,1,915,7
Accepted,自由的小鱼,P1008,1,70,7
Accepted,4410Zyb,P1008,1,916,7
Unaccepted,Wangchengqi,P1008,0,917,7
Unaccepted,lailiuyu,P1008,0,918,7
Accepted,hex2007,P1008,1,919,7
Accepted,magiczfz,P1008,1,501,7
Unaccepted,Jaryiyyyyy,P1008,0,401,7
Unaccepted,cunkouyoukesong,P1008,0,497,7
Unaccepted,wrgogogo,P1008,0,920,7
Accepted,xhl_338,P1008,1,97,7
Accepted,林炳辰,P1008,1,921,7
Accepted,朱梓泉的爸爸,P1008,1,409,7
Accepted,0432谢景轩,P1008,1,922,7
Unaccepted,龙猫hhh,P1008,0,923,7
Accepted,Un_named,P1008,1,924,7
Accepted,castielZH,P1008,1,504,7
Unaccepted,哲学家写散文,P1008,0,514,7
Accepted,LiuJR,P1008,1,925,7
Unaccepted,thisisliang,P1008,0,118,7
Accepted,MagicDevil,P1008,1,926,7
Accepted,alittlebear,P1008,1,927,7
Accepted,c1010ccrush,P1008,1,134,7
Accepted,tiantianhuanxiang,P1008,1,928,7
Accepted,ronghuo,P1008,1,525,7
Accepted,Tracyliu,P1008,1,929,7
Accepted,muujin,P1008,1,930,7
Accepted,2013837zmx,P1008,1,583,7
Accepted,zhanghaoxuan1013,P1008,1,551,7
Unaccepted,jkl1572,P1008,0,902,7
Unaccepted,向甜1016,P1008,0,179,7
Accepted,小超手123,P1008,1,931,7
Unaccepted,WSYAH,P1008,0,622,7
Unaccepted,逍遥北芪,P1008,0,932,7
Unaccepted,一u一风荷举,P1008,0,933,7
Accepted,菡萏禅语,P1008,1,747,7
Accepted,不如大佬,P1008,1,934,7
Unaccepted,经外左瑞宇,P1008,0,935,7
Accepted,7b7b7b,P1008,1,936,7
Accepted,programmingLMZ,P1008,1,937,7
Accepted,liulongxinhaha,P1008,1,938,7
Accepted,shishuo,P1008,1,760,7
Unaccepted,马化騰,P1008,0,539,7
Unaccepted,本尼龟2333,P1008,0,939,7
Accepted,1332630765zym,P1008,1,940,7
Unaccepted,左啦啦啦,P1008,0,941,7
Unaccepted,TheLigthDust,P1008,0,942,7
Accepted,zzq138157,P1008,1,943,7
Accepted,henrysheng0908,P1008,1,553,7
Accepted,bugstar,P1008,1,944,7
Unaccepted,Di_Heqiu,P1008,0,945,7
Accepted,Jerry_Zhou,P1008,1,652,7
Unaccepted,Paisli_Zhang,P1008,0,946,7
Accepted,LYJ2000,P1008,1,569,7
Unaccepted,wlplx,P1008,0,947,7
Unaccepted,金义涵0199,P1008,0,948,7
Accepted,litu,P1008,1,572,7
Unaccepted,alonelsp,P1008,0,949,7
Accepted,920106970127q,P1008,1,950,7
Accepted,Linzixi,P1008,1,573,7
Accepted,limy0709,P1008,1,951,7
Accepted,Gsxxt,P1008,1,952,7
Accepted,Gqchen,P1008,1,953,7
Unaccepted,cyb010526,P1008,0,576,7
Accepted,nuistcwyzy,P1008,1,954,7
Unaccepted,xiaowoniu,P1008,0,580,7
Unaccepted,ycx鱼鱼鱼,P1008,0,955,7
Accepted,root_nodgd,P1008,1,956,7
Accepted,c2011818142,P1008,1,957,7
Accepted,yangyuanxi44,P1008,1,958,7
Accepted,是故里呀,P1008,1,959,7
Unaccepted,HL69,P1008,0,960,7
Accepted,YJZnx,P1008,1,961,7
Accepted,WangYuchen1121,P1008,1,962,7
Unaccepted,勾了个勾,P1008,0,963,7
Accepted,zhao_shi_bin,P1008,1,964,7
Accepted,liweiang09,P1008,1,965,7
Accepted,亚丁的衔蝉奴,P1008,1,966,7
Unaccepted,ruisen,P1008,0,967,7
Unaccepted,sherlock123,P1008,0,968,7
Unaccepted,LAN1857,P1008,0,969,7
Accepted,20020422m,P1008,1,970,7
Accepted,xiangsiyi20080226,P1008,1,971,7
Accepted,SkeletonInMinecraft,P1008,1,614,7
Unaccepted,meyin,P1008,0,972,7
Unaccepted,hhhhy,P1008,0,973,7
Unaccepted,Hyp383900,P1008,0,974,7
Unaccepted,diaoren,P1008,0,864,7
Accepted,Fengqixiu_20090208,P1008,1,975,7
